codigo_1,codigo_2,tipo_plagio
Data/Communication/send_email/send_email.py,Data/Communication/send_email/send_email.py,1
Data/Communication/test_send_email/test_send_email.py,Data/Communication/test_send_email/test_send_email_tipo2.py,2
Data/Communication/test_send_email/test_send_email.py,Data/Communication/test_send_email/test_send_email_tipo3.py,3
Data/Communication/test_send_email/test_send_email.py,Data/Communication/test_send_email/test_send_email.py,1
Data/password_generator/hasher/hasher.py,Data/password_generator/hasher/hasher_tipo3.py,3
Data/password_generator/hasher/hasher.py,Data/password_generator/hasher/hasher_tipo2.py,2
Data/password_generator/hasher/hasher.py,Data/password_generator/hasher/hasher.py,1
Data/password_generator/data_classes/data_classes.py,Data/password_generator/data_classes/data_classes_tipo2.py,2
Data/password_generator/data_classes/data_classes.py,Data/password_generator/data_classes/data_classes_tipo3.py,3
Data/password_generator/data_classes/data_classes.py,Data/password_generator/data_classes/data_classes.py,1
Data/password_generator/test_hasher/test_hasher.py,Data/password_generator/test_hasher/test_hasher_tipo3.py,3
Data/password_generator/test_hasher/test_hasher.py,Data/password_generator/test_hasher/test_hasher_tipo2.py,2
Data/password_generator/test_hasher/test_hasher.py,Data/password_generator/test_hasher/test_hasher.py,1
Data/password_generator/logging_config/logging_config.py,Data/password_generator/logging_config/logging_config_tipo3.py,3
Data/password_generator/logging_config/logging_config.py,Data/password_generator/logging_config/logging_config_tipo2.py,2
Data/password_generator/logging_config/logging_config.py,Data/password_generator/logging_config/logging_config.py,1
Data/password_generator/test_all/test_all.py,Data/password_generator/test_all/test_all_tipo2.py,2
Data/password_generator/test_all/test_all.py,Data/password_generator/test_all/test_all_tipo3.py,3
Data/password_generator/test_all/test_all.py,Data/password_generator/test_all/test_all.py,1
Data/password_generator/test_password_generator/test_password_generator.py,Data/password_generator/test_password_generator/test_password_generator_tipo2.py,2
Data/password_generator/test_password_generator/test_password_generator.py,Data/password_generator/test_password_generator/test_password_generator_tipo3.py,3
Data/password_generator/test_password_generator/test_password_generator.py,Data/password_generator/test_password_generator/test_password_generator.py,1
Data/password_generator/validators/validators.py,Data/password_generator/validators/validators_tipo2.py,2
Data/password_generator/validators/validators.py,Data/password_generator/validators/validators_tipo3.py,3
Data/password_generator/validators/validators.py,Data/password_generator/validators/validators.py,1
Data/password_generator/test_validators/test_validators.py,Data/password_generator/test_validators/test_validators_tipo2.py,2
Data/password_generator/test_validators/test_validators.py,Data/password_generator/test_validators/test_validators_tipo3.py,3
Data/password_generator/test_validators/test_validators.py,Data/password_generator/test_validators/test_validators.py,1
Data/Bitwise/find_unique/find_unique.py,Data/Bitwise/find_unique/find_unique_tipo3.py,3
Data/Bitwise/find_unique/find_unique.py,Data/Bitwise/find_unique/find_unique_tipo2.py,2
Data/Bitwise/find_unique/find_unique.py,Data/Bitwise/find_unique/find_unique.py,1
Data/Bitwise/power/power.py,Data/Bitwise/power/power_tipo3.py,3
Data/Bitwise/power/power.py,Data/Bitwise/power/power_tipo2.py,2
Data/Bitwise/power/power.py,Data/Bitwise/power/power.py,1
Data/Bitwise/flip_bit/flip_bit.py,Data/Bitwise/flip_bit/flip_bit_tipo2.py,2
Data/Bitwise/flip_bit/flip_bit.py,Data/Bitwise/flip_bit/flip_bit_tipo3.py,3
Data/Bitwise/flip_bit/flip_bit.py,Data/Bitwise/flip_bit/flip_bit.py,1
Data/Bitwise/swap/swap.py,Data/Bitwise/swap/swap_tipo2.py,2
Data/Bitwise/swap/swap.py,Data/Bitwise/swap/swap_tipo3.py,3
Data/Bitwise/swap/swap.py,Data/Bitwise/swap/swap.py,1
Data/Bitwise/test_all/test_all.py,Data/Bitwise/test_all/test_all_tipo2.py,2
Data/Bitwise/test_all/test_all.py,Data/Bitwise/test_all/test_all_tipo3.py,3
Data/Bitwise/test_all/test_all.py,Data/Bitwise/test_all/test_all.py,1
Data/Bitwise/isolate_right_one/isolate_right_one.py,Data/Bitwise/isolate_right_one/isolate_right_one_tipo2.py,2
Data/Bitwise/isolate_right_one/isolate_right_one.py,Data/Bitwise/isolate_right_one/isolate_right_one_tipo3.py,3
Data/Bitwise/isolate_right_one/isolate_right_one.py,Data/Bitwise/isolate_right_one/isolate_right_one.py,1
Data/Bitwise/clear_lsb_upto_n/clear_lsb_upto_n.py,Data/Bitwise/clear_lsb_upto_n/clear_lsb_upto_n_tipo2.py,2
Data/Bitwise/clear_lsb_upto_n/clear_lsb_upto_n.py,Data/Bitwise/clear_lsb_upto_n/clear_lsb_upto_n_tipo3.py,3
Data/Bitwise/clear_lsb_upto_n/clear_lsb_upto_n.py,Data/Bitwise/clear_lsb_upto_n/clear_lsb_upto_n.py,1
Data/Bitwise/count_bits/count_bits.py,Data/Bitwise/count_bits/count_bits_tipo3.py,3
Data/Bitwise/count_bits/count_bits.py,Data/Bitwise/count_bits/count_bits_tipo2.py,2
Data/Bitwise/count_bits/count_bits.py,Data/Bitwise/count_bits/count_bits.py,1
Data/Performance/timer/timer.py,Data/Performance/timer/timer_tipo3.py,3
Data/Performance/timer/timer.py,Data/Performance/timer/timer_tipo2.py,2
Data/Performance/timer/timer.py,Data/Performance/timer/timer.py,1
Data/Performance/memoize/memoize.py,Data/Performance/memoize/memoize_tipo3.py,3
Data/Performance/memoize/memoize.py,Data/Performance/memoize/memoize_tipo2.py,2
Data/Performance/memoize/memoize.py,Data/Performance/memoize/memoize.py,1
Data/PDF_Manipulation/pdf_manipulator/pdf_manipulator.py,Data/PDF_Manipulation/pdf_manipulator/pdf_manipulator_tipo2.py,2
Data/PDF_Manipulation/pdf_manipulator/pdf_manipulator.py,Data/PDF_Manipulation/pdf_manipulator/pdf_manipulator_tipo3.py,3
Data/PDF_Manipulation/pdf_manipulator/pdf_manipulator.py,Data/PDF_Manipulation/pdf_manipulator/pdf_manipulator.py,1
Data/PDF_Manipulation/pdf_security/pdf_security.py,Data/PDF_Manipulation/pdf_security/pdf_security_tipo2.py,2
Data/PDF_Manipulation/pdf_security/pdf_security.py,Data/PDF_Manipulation/pdf_security/pdf_security_tipo3.py,3
Data/PDF_Manipulation/pdf_security/pdf_security.py,Data/PDF_Manipulation/pdf_security/pdf_security.py,1
Data/PDF_Manipulation/pdf_reader/pdf_reader.py,Data/PDF_Manipulation/pdf_reader/pdf_reader_tipo3.py,3
Data/PDF_Manipulation/pdf_reader/pdf_reader.py,Data/PDF_Manipulation/pdf_reader/pdf_reader_tipo2.py,2
Data/PDF_Manipulation/pdf_reader/pdf_reader.py,Data/PDF_Manipulation/pdf_reader/pdf_reader.py,1
Data/PDF_Manipulation/pdf_splitter/pdf_splitter.py,Data/PDF_Manipulation/pdf_splitter/pdf_splitter_tipo2.py,2
Data/PDF_Manipulation/pdf_splitter/pdf_splitter.py,Data/PDF_Manipulation/pdf_splitter/pdf_splitter_tipo3.py,3
Data/PDF_Manipulation/pdf_splitter/pdf_splitter.py,Data/PDF_Manipulation/pdf_splitter/pdf_splitter.py,1
Data/PDF_Manipulation/pdf_merger/pdf_merger.py,Data/PDF_Manipulation/pdf_merger/pdf_merger_tipo2.py,2
Data/PDF_Manipulation/pdf_merger/pdf_merger.py,Data/PDF_Manipulation/pdf_merger/pdf_merger_tipo3.py,3
Data/PDF_Manipulation/pdf_merger/pdf_merger.py,Data/PDF_Manipulation/pdf_merger/pdf_merger.py,1
Data/PDF_Manipulation/test_pdf_manipulation/test_pdf_manipulation.py,Data/PDF_Manipulation/test_pdf_manipulation/test_pdf_manipulation_tipo2.py,2
Data/PDF_Manipulation/test_pdf_manipulation/test_pdf_manipulation.py,Data/PDF_Manipulation/test_pdf_manipulation/test_pdf_manipulation_tipo3.py,3
Data/PDF_Manipulation/test_pdf_manipulation/test_pdf_manipulation.py,Data/PDF_Manipulation/test_pdf_manipulation/test_pdf_manipulation.py,1
Data/stats/z_score_normalization/z_score_normalization.py,Data/stats/z_score_normalization/z_score_normalization_tipo3.py,3
Data/stats/z_score_normalization/z_score_normalization.py,Data/stats/z_score_normalization/z_score_normalization_tipo2.py,2
Data/stats/z_score_normalization/z_score_normalization.py,Data/stats/z_score_normalization/z_score_normalization.py,1
Data/stats/variance/variance.py,Data/stats/variance/variance_tipo3.py,3
Data/stats/variance/variance.py,Data/stats/variance/variance_tipo2.py,2
Data/stats/variance/variance.py,Data/stats/variance/variance.py,1
Data/stats/coeffecient_variation/coeffecient_variation.py,Data/stats/coeffecient_variation/coeffecient_variation_tipo3.py,3
Data/stats/coeffecient_variation/coeffecient_variation.py,Data/stats/coeffecient_variation/coeffecient_variation_tipo2.py,2
Data/stats/coeffecient_variation/coeffecient_variation.py,Data/stats/coeffecient_variation/coeffecient_variation.py,1
Data/stats/quantile/quantile.py,Data/stats/quantile/quantile_tipo3.py,3
Data/stats/quantile/quantile.py,Data/stats/quantile/quantile_tipo2.py,2
Data/stats/quantile/quantile.py,Data/stats/quantile/quantile.py,1
Data/stats/mean_median_mode/mean_median_mode.py,Data/stats/mean_median_mode/mean_median_mode_tipo3.py,3
Data/stats/mean_median_mode/mean_median_mode.py,Data/stats/mean_median_mode/mean_median_mode_tipo2.py,2
Data/stats/mean_median_mode/mean_median_mode.py,Data/stats/mean_median_mode/mean_median_mode.py,1
Data/stats/correlation/correlation.py,Data/stats/correlation/correlation_tipo2.py,2
Data/stats/correlation/correlation.py,Data/stats/correlation/correlation_tipo3.py,3
Data/stats/correlation/correlation.py,Data/stats/correlation/correlation.py,1
Data/stats/kurtosis/kurtosis.py,Data/stats/kurtosis/kurtosis_tipo3.py,3
Data/stats/kurtosis/kurtosis.py,Data/stats/kurtosis/kurtosis_tipo2.py,2
Data/stats/kurtosis/kurtosis.py,Data/stats/kurtosis/kurtosis.py,1
Data/stats/standard_deviation/standard_deviation.py,Data/stats/standard_deviation/standard_deviation_tipo2.py,2
Data/stats/standard_deviation/standard_deviation.py,Data/stats/standard_deviation/standard_deviation_tipo3.py,3
Data/stats/standard_deviation/standard_deviation.py,Data/stats/standard_deviation/standard_deviation.py,1
Data/stats/iqr/iqr.py,Data/stats/iqr/iqr_tipo2.py,2
Data/stats/iqr/iqr.py,Data/stats/iqr/iqr_tipo3.py,3
Data/stats/iqr/iqr.py,Data/stats/iqr/iqr.py,1
Data/stats/skewness/skewness.py,Data/stats/skewness/skewness_tipo3.py,3
Data/stats/skewness/skewness.py,Data/stats/skewness/skewness_tipo2.py,2
Data/stats/skewness/skewness.py,Data/stats/skewness/skewness.py,1
Data/Complex_number/test_utils/test_utils.py,Data/Complex_number/test_utils/test_utils_tipo3.py,3
Data/Complex_number/test_utils/test_utils.py,Data/Complex_number/test_utils/test_utils_tipo2.py,2
Data/Complex_number/test_utils/test_utils.py,Data/Complex_number/test_utils/test_utils.py,1
Data/Complex_number/test_operations/test_operations.py,Data/Complex_number/test_operations/test_operations_tipo3.py,3
Data/Complex_number/test_operations/test_operations.py,Data/Complex_number/test_operations/test_operations_tipo2.py,2
Data/Complex_number/test_operations/test_operations.py,Data/Complex_number/test_operations/test_operations.py,1
Data/Complex_number/test_all/test_all.py,Data/Complex_number/test_all/test_all_tipo2.py,2
Data/Complex_number/test_all/test_all.py,Data/Complex_number/test_all/test_all_tipo3.py,3
Data/Complex_number/test_all/test_all.py,Data/Complex_number/test_all/test_all.py,1
Data/Complex_number/utils/utils.py,Data/Complex_number/utils/utils_tipo3.py,3
Data/Complex_number/utils/utils.py,Data/Complex_number/utils/utils_tipo2.py,2
Data/Complex_number/utils/utils.py,Data/Complex_number/utils/utils.py,1
Data/Complex_number/exceptions/exceptions.py,Data/Complex_number/exceptions/exceptions_tipo2.py,2
Data/Complex_number/exceptions/exceptions.py,Data/Complex_number/exceptions/exceptions_tipo3.py,3
Data/Complex_number/exceptions/exceptions.py,Data/Complex_number/exceptions/exceptions.py,1
Data/Complex_number/operations/operations.py,Data/Complex_number/operations/operations_tipo3.py,3
Data/Complex_number/operations/operations.py,Data/Complex_number/operations/operations_tipo2.py,2
Data/Complex_number/operations/operations.py,Data/Complex_number/operations/operations.py,1
Data/Complex_number/logger_config/logger_config.py,Data/Complex_number/logger_config/logger_config_tipo3.py,3
Data/Complex_number/logger_config/logger_config.py,Data/Complex_number/logger_config/logger_config_tipo2.py,2
Data/Complex_number/logger_config/logger_config.py,Data/Complex_number/logger_config/logger_config.py,1
Data/Complex_number/test_complex_number/test_complex_number.py,Data/Complex_number/test_complex_number/test_complex_number_tipo3.py,3
Data/Complex_number/test_complex_number/test_complex_number.py,Data/Complex_number/test_complex_number/test_complex_number_tipo2.py,2
Data/Complex_number/test_complex_number/test_complex_number.py,Data/Complex_number/test_complex_number/test_complex_number.py,1
Data/Complex_number/complex_number/complex_number.py,Data/Complex_number/complex_number/complex_number_tipo2.py,2
Data/Complex_number/complex_number/complex_number.py,Data/Complex_number/complex_number/complex_number_tipo3.py,3
Data/Complex_number/complex_number/complex_number.py,Data/Complex_number/complex_number/complex_number.py,1
Data/email_utils/bulk/bulk.py,Data/email_utils/bulk/bulk_tipo2.py,2
Data/email_utils/bulk/bulk.py,Data/email_utils/bulk/bulk_tipo3.py,3
Data/email_utils/bulk/bulk.py,Data/email_utils/bulk/bulk.py,1
Data/email_utils/exceptions/exceptions.py,Data/email_utils/exceptions/exceptions_tipo2.py,2
Data/email_utils/exceptions/exceptions.py,Data/email_utils/exceptions/exceptions_tipo3.py,3
Data/email_utils/exceptions/exceptions.py,Data/email_utils/exceptions/exceptions.py,1
Data/email_utils/client/client.py,Data/email_utils/client/client_tipo3.py,3
Data/email_utils/client/client.py,Data/email_utils/client/client_tipo2.py,2
Data/email_utils/client/client.py,Data/email_utils/client/client.py,1
Data/greedyalgorithms/job_sequencing/job_sequencing.py,Data/greedyalgorithms/job_sequencing/job_sequencing_tipo2.py,2
Data/greedyalgorithms/job_sequencing/job_sequencing.py,Data/greedyalgorithms/job_sequencing/job_sequencing_tipo3.py,3
Data/greedyalgorithms/job_sequencing/job_sequencing.py,Data/greedyalgorithms/job_sequencing/job_sequencing.py,1
Data/Image_Processing/image_augmentation_module/image_augmentation_module.py,Data/Image_Processing/image_augmentation_module/image_augmentation_module_tipo3.py,3
Data/Image_Processing/image_augmentation_module/image_augmentation_module.py,Data/Image_Processing/image_augmentation_module/image_augmentation_module_tipo2.py,2
Data/Image_Processing/image_augmentation_module/image_augmentation_module.py,Data/Image_Processing/image_augmentation_module/image_augmentation_module.py,1
Data/Image_Processing/usage/usage.py,Data/Image_Processing/usage/usage_tipo2.py,2
Data/Image_Processing/usage/usage.py,Data/Image_Processing/usage/usage_tipo3.py,3
Data/Image_Processing/usage/usage.py,Data/Image_Processing/usage/usage.py,1
Data/Image_Processing/test_image_processing/test_image_processing.py,Data/Image_Processing/test_image_processing/test_image_processing_tipo3.py,3
Data/Image_Processing/test_image_processing/test_image_processing.py,Data/Image_Processing/test_image_processing/test_image_processing_tipo2.py,2
Data/Image_Processing/test_image_processing/test_image_processing.py,Data/Image_Processing/test_image_processing/test_image_processing.py,1
Data/Image_Processing/image_processing/image_processing.py,Data/Image_Processing/image_processing/image_processing_tipo2.py,2
Data/Image_Processing/image_processing/image_processing.py,Data/Image_Processing/image_processing/image_processing_tipo3.py,3
Data/Image_Processing/image_processing/image_processing.py,Data/Image_Processing/image_processing/image_processing.py,1
dataset/par-10-a-bubble-sort.py,dataset/par-1-a-juego-puntuacion.py,0
dataset/par-10-a-bubble-sort.py,dataset/par-1-b-juego-puntuacion.py,0
dataset/par-10-a-bubble-sort.py,dataset/par-13-a-guessing-game.py,0
dataset/par-10-a-bubble-sort.py,dataset/par-1-c-juego-puntuacion.py,0
dataset/par-10-a-bubble-sort.py,dataset/par-1-d-juego-puntuacion.py,0
dataset/par-10-a-bubble-sort.py,dataset/par-13-b-guessing-game.py,0
dataset/par-10-a-bubble-sort.py,dataset/par-13-c-guessing-game.py,0
dataset/par-10-a-bubble-sort.py,dataset/par-13-d-guessing-game.py,0
dataset/par-10-a-bubble-sort.py,dataset/par-13-e-guessing-game.py,0
dataset/par-15-b-sorting-math.py,dataset/par-1-a-juego-puntuacion.py,0
dataset/par-15-b-sorting-math.py,dataset/par-1-b-juego-puntuacion.py,0
dataset/par-15-b-sorting-math.py,dataset/par-13-a-guessing-game.py,0
dataset/par-15-b-sorting-math.py,dataset/par-1-c-juego-puntuacion.py,0
dataset/par-15-b-sorting-math.py,dataset/par-1-d-juego-puntuacion.py,0
dataset/par-15-b-sorting-math.py,dataset/par-13-b-guessing-game.py,0
dataset/par-15-b-sorting-math.py,dataset/par-13-c-guessing-game.py,0
dataset/par-15-b-sorting-math.py,dataset/par-13-d-guessing-game.py,0
dataset/par-15-b-sorting-math.py,dataset/par-13-e-guessing-game.py,0
dataset/par-27-a-Mergesort.py,dataset/par-1-a-juego-puntuacion.py,0
dataset/par-27-a-Mergesort.py,dataset/par-1-b-juego-puntuacion.py,0
dataset/par-27-a-Mergesort.py,dataset/par-13-a-guessing-game.py,0
dataset/par-27-a-Mergesort.py,dataset/par-1-c-juego-puntuacion.py,0
dataset/par-27-a-Mergesort.py,dataset/par-1-d-juego-puntuacion.py,0
dataset/par-27-a-Mergesort.py,dataset/par-13-b-guessing-game.py,0
dataset/par-27-a-Mergesort.py,dataset/par-13-c-guessing-game.py,0
dataset/par-27-a-Mergesort.py,dataset/par-13-d-guessing-game.py,0
dataset/par-27-a-Mergesort.py,dataset/par-13-e-guessing-game.py,0
dataset/par-27-c-Mergesort.py,dataset/par-1-a-juego-puntuacion.py,0
dataset/par-27-c-Mergesort.py,dataset/par-1-b-juego-puntuacion.py,0
dataset/par-27-c-Mergesort.py,dataset/par-13-a-guessing-game.py,0
dataset/par-27-c-Mergesort.py,dataset/par-1-c-juego-puntuacion.py,0
dataset/par-27-c-Mergesort.py,dataset/par-1-d-juego-puntuacion.py,0
dataset/par-27-c-Mergesort.py,dataset/par-13-b-guessing-game.py,0
dataset/par-27-c-Mergesort.py,dataset/par-13-c-guessing-game.py,0
dataset/par-27-c-Mergesort.py,dataset/par-13-d-guessing-game.py,0
dataset/par-27-c-Mergesort.py,dataset/par-13-e-guessing-game.py,0
dataset/par-28-a-Heapsort.py,dataset/par-1-a-juego-puntuacion.py,0
dataset/par-28-a-Heapsort.py,dataset/par-1-b-juego-puntuacion.py,0
dataset/par-28-a-Heapsort.py,dataset/par-13-a-guessing-game.py,0
dataset/par-28-a-Heapsort.py,dataset/par-1-c-juego-puntuacion.py,0
dataset/par-28-a-Heapsort.py,dataset/par-1-d-juego-puntuacion.py,0
dataset/par-28-a-Heapsort.py,dataset/par-13-b-guessing-game.py,0
dataset/par-28-a-Heapsort.py,dataset/par-13-c-guessing-game.py,0
dataset/par-28-a-Heapsort.py,dataset/par-13-d-guessing-game.py,0
dataset/par-28-a-Heapsort.py,dataset/par-13-e-guessing-game.py,0
dataset/par-28-c-Heapsort.py,dataset/par-1-a-juego-puntuacion.py,0
dataset/par-28-c-Heapsort.py,dataset/par-1-b-juego-puntuacion.py,0
dataset/par-28-c-Heapsort.py,dataset/par-13-a-guessing-game.py,0
dataset/par-28-c-Heapsort.py,dataset/par-1-c-juego-puntuacion.py,0
dataset/par-28-c-Heapsort.py,dataset/par-1-d-juego-puntuacion.py,0
dataset/par-28-c-Heapsort.py,dataset/par-13-b-guessing-game.py,0
dataset/par-28-c-Heapsort.py,dataset/par-13-c-guessing-game.py,0
dataset/par-28-c-Heapsort.py,dataset/par-13-d-guessing-game.py,0
dataset/par-28-c-Heapsort.py,dataset/par-13-e-guessing-game.py,0
dataset/par-29-a-Treesort.py,dataset/par-1-a-juego-puntuacion.py,0
dataset/par-29-a-Treesort.py,dataset/par-1-b-juego-puntuacion.py,0
dataset/par-29-a-Treesort.py,dataset/par-13-a-guessing-game.py,0
dataset/par-29-a-Treesort.py,dataset/par-1-c-juego-puntuacion.py,0
dataset/par-29-a-Treesort.py,dataset/par-1-d-juego-puntuacion.py,0
dataset/par-29-a-Treesort.py,dataset/par-13-b-guessing-game.py,0
dataset/par-29-a-Treesort.py,dataset/par-13-c-guessing-game.py,0
dataset/par-29-a-Treesort.py,dataset/par-13-d-guessing-game.py,0
dataset/par-10-a-bubble-sort.py,dataset/par-2-a-dijkstra.py,0
dataset/par-10-a-bubble-sort.py,dataset/par-2-b-dijkstra.py,0
dataset/par-10-a-bubble-sort.py,dataset/par-2-c-dijkstra.py,0
dataset/par-10-a-bubble-sort.py,Data/algorithms/dijkstras/dijkstras.py,0
dataset/par-10-a-bubble-sort.py,Data/algorithms/dijkstra/dijkstra.py,0
dataset/par-10-a-bubble-sort.py,Data/Path_Algoithms/test_dijkstra/test_dijkstra.py,0
dataset/par-10-a-bubble-sort.py,Data/Path_Algoithms/dijkstra/dijkstra.py,0
dataset/par-10-a-bubble-sort.py,Data/graphing/test_advanced_graphing/test_advanced_graphing.py,0
dataset/par-10-a-bubble-sort.py,Data/graphing/graphing-example/graphing-example.py,0
dataset/par-10-a-bubble-sort.py,Data/graphing/advanced_graphing/advanced_graphing.py,0
dataset/par-10-a-bubble-sort.py,dataset/par-2-d-dijkstra.py,0
dataset/par-10-a-bubble-sort.py,dataset/par-2-e-dijkstra.py,0
dataset/par-10-a-bubble-sort.py,Data/algorithms/dijkstras/dijkstras_tipo3.py,0
dataset/par-10-a-bubble-sort.py,Data/algorithms/dijkstras/dijkstras_tipo2.py,0
dataset/par-10-a-bubble-sort.py,Data/algorithms/dijkstra/dijkstra_tipo2.py,0
dataset/par-10-a-bubble-sort.py,Data/algorithms/dijkstra/dijkstra_tipo3.py,0
dataset/par-10-a-bubble-sort.py,Data/Path_Algoithms/test_dijkstra/test_dijkstra_tipo2.py,0
dataset/par-10-a-bubble-sort.py,Data/Path_Algoithms/test_dijkstra/test_dijkstra_tipo3.py,0
dataset/par-10-a-bubble-sort.py,Data/Path_Algoithms/dijkstra/dijkstra_tipo2.py,0
dataset/par-10-a-bubble-sort.py,Data/Path_Algoithms/dijkstra/dijkstra_tipo3.py,0
dataset/par-10-a-bubble-sort.py,Data/graphing/test_advanced_graphing/test_advanced_graphing_tipo2.py,0
dataset/par-10-a-bubble-sort.py,Data/graphing/test_advanced_graphing/test_advanced_graphing_tipo3.py,0
dataset/par-10-a-bubble-sort.py,Data/graphing/graphing-example/graphing-example_tipo2.py,0
dataset/par-10-a-bubble-sort.py,Data/graphing/graphing-example/graphing-example_tipo3.py,0
dataset/par-10-a-bubble-sort.py,Data/graphing/advanced_graphing/advanced_graphing_tipo3.py,0
dataset/par-10-a-bubble-sort.py,Data/graphing/advanced_graphing/advanced_graphing_tipo2.py,0
dataset/par-15-b-sorting-math.py,dataset/par-2-a-dijkstra.py,0
dataset/par-15-b-sorting-math.py,dataset/par-2-b-dijkstra.py,0
dataset/par-15-b-sorting-math.py,dataset/par-2-c-dijkstra.py,0
dataset/par-15-b-sorting-math.py,Data/algorithms/dijkstras/dijkstras.py,0
dataset/par-15-b-sorting-math.py,Data/algorithms/dijkstra/dijkstra.py,0
dataset/par-15-b-sorting-math.py,Data/Path_Algoithms/test_dijkstra/test_dijkstra.py,0
dataset/par-15-b-sorting-math.py,Data/Path_Algoithms/dijkstra/dijkstra.py,0
dataset/par-15-b-sorting-math.py,Data/graphing/test_advanced_graphing/test_advanced_graphing.py,0
dataset/par-15-b-sorting-math.py,Data/graphing/graphing-example/graphing-example.py,0
dataset/par-15-b-sorting-math.py,Data/graphing/advanced_graphing/advanced_graphing.py,0
dataset/par-15-b-sorting-math.py,dataset/par-2-d-dijkstra.py,0
dataset/par-15-b-sorting-math.py,dataset/par-2-e-dijkstra.py,0
dataset/par-15-b-sorting-math.py,Data/algorithms/dijkstras/dijkstras_tipo3.py,0
dataset/par-15-b-sorting-math.py,Data/algorithms/dijkstras/dijkstras_tipo2.py,0
dataset/par-15-b-sorting-math.py,Data/algorithms/dijkstra/dijkstra_tipo2.py,0
dataset/par-15-b-sorting-math.py,Data/algorithms/dijkstra/dijkstra_tipo3.py,0
dataset/par-15-b-sorting-math.py,Data/Path_Algoithms/test_dijkstra/test_dijkstra_tipo2.py,0
dataset/par-15-b-sorting-math.py,Data/Path_Algoithms/test_dijkstra/test_dijkstra_tipo3.py,0
dataset/par-15-b-sorting-math.py,Data/Path_Algoithms/dijkstra/dijkstra_tipo2.py,0
dataset/par-15-b-sorting-math.py,Data/Path_Algoithms/dijkstra/dijkstra_tipo3.py,0
dataset/par-15-b-sorting-math.py,Data/graphing/test_advanced_graphing/test_advanced_graphing_tipo2.py,0
dataset/par-15-b-sorting-math.py,Data/graphing/test_advanced_graphing/test_advanced_graphing_tipo3.py,0
dataset/par-15-b-sorting-math.py,Data/graphing/graphing-example/graphing-example_tipo2.py,0
dataset/par-15-b-sorting-math.py,Data/graphing/graphing-example/graphing-example_tipo3.py,0
dataset/par-15-b-sorting-math.py,Data/graphing/advanced_graphing/advanced_graphing_tipo3.py,0
dataset/par-15-b-sorting-math.py,Data/graphing/advanced_graphing/advanced_graphing_tipo2.py,0
dataset/par-27-a-Mergesort.py,dataset/par-2-a-dijkstra.py,0
dataset/par-27-a-Mergesort.py,dataset/par-2-b-dijkstra.py,0
dataset/par-27-a-Mergesort.py,dataset/par-2-c-dijkstra.py,0
dataset/par-27-a-Mergesort.py,Data/algorithms/dijkstras/dijkstras.py,0
dataset/par-27-a-Mergesort.py,Data/algorithms/dijkstra/dijkstra.py,0
dataset/par-27-a-Mergesort.py,Data/Path_Algoithms/test_dijkstra/test_dijkstra.py,0
dataset/par-27-a-Mergesort.py,Data/Path_Algoithms/dijkstra/dijkstra.py,0
dataset/par-27-a-Mergesort.py,Data/graphing/test_advanced_graphing/test_advanced_graphing.py,0
dataset/par-27-a-Mergesort.py,Data/graphing/graphing-example/graphing-example.py,0
dataset/par-27-a-Mergesort.py,Data/graphing/advanced_graphing/advanced_graphing.py,0
dataset/par-10-a-bubble-sort.py,dataset/par-3-b-diamond-grid.py,0
dataset/par-10-a-bubble-sort.py,dataset/par-3-a-diamond-grid.py,0
dataset/par-10-a-bubble-sort.py,Data/algorithms/adjacency_matrix/adjacency_matrix.py,0
dataset/par-10-a-bubble-sort.py,Data/Mathematics/matrix_operations/matrix_operations.py,0
dataset/par-10-a-bubble-sort.py,Data/models/Grid_search/Grid_search.py,0
dataset/par-10-a-bubble-sort.py,Data/Dynamic Programming/matrix_chain_multiplication/matrix_chain_multiplication.py,0
dataset/par-10-a-bubble-sort.py,dataset/par-3-c-diamond-grid.py,0
dataset/par-10-a-bubble-sort.py,dataset/par-3-d-diamond-grid.py,0
dataset/par-10-a-bubble-sort.py,Data/algorithms/adjacency_matrix/adjacency_matrix_tipo3.py,0
dataset/par-10-a-bubble-sort.py,Data/algorithms/adjacency_matrix/adjacency_matrix_tipo2.py,0
dataset/par-10-a-bubble-sort.py,Data/Mathematics/matrix_operations/matrix_operations_tipo3.py,0
dataset/par-10-a-bubble-sort.py,Data/Mathematics/matrix_operations/matrix_operations_tipo2.py,0
dataset/par-10-a-bubble-sort.py,Data/models/Grid_search/Grid_search_tipo2.py,0
dataset/par-10-a-bubble-sort.py,Data/models/Grid_search/Grid_search_tipo3.py,0
dataset/par-10-a-bubble-sort.py,Data/Dynamic Programming/matrix_chain_multiplication/matrix_chain_multiplication_tipo2.py,0
dataset/par-10-a-bubble-sort.py,Data/Dynamic Programming/matrix_chain_multiplication/matrix_chain_multiplication_tipo3.py,0
dataset/par-15-b-sorting-math.py,dataset/par-3-b-diamond-grid.py,0
dataset/par-15-b-sorting-math.py,dataset/par-3-a-diamond-grid.py,0
dataset/par-15-b-sorting-math.py,Data/algorithms/adjacency_matrix/adjacency_matrix.py,0
dataset/par-15-b-sorting-math.py,Data/Mathematics/matrix_operations/matrix_operations.py,0
dataset/par-15-b-sorting-math.py,Data/models/Grid_search/Grid_search.py,0
